"Reservoir","Site","Site_code","Date","Depth_m","Distance","Dry_start","Dry_end","Max_Depth_Site_m","Temp_C","DO_mgL","DOsat_percent","SpCond_uScm"
"CCR",50,"P2",2024-05-22,16.8,1527.3528,NA,NA,21.6,9.8772,4.8621,43.223,125.987
"CCR",50,"P2",2024-05-22,16.9,1527.3528,NA,NA,21.6,9.87,4.9606,44.435,126.01
"CCR",50,"P2",2024-05-22,17,1527.3528,NA,NA,21.6,9.8768,5.0039,43.783,125.988
"CCR",50,"P2",2024-05-22,17.1,1527.3528,NA,NA,21.6,9.8707,4.9634,43.64,126.056
"CCR",50,"P2",2024-05-22,17.2,1527.3528,NA,NA,21.6,9.8681,4.9343,43.594,126.053
"CCR",50,"P2",2024-05-22,17.3,1527.3528,NA,NA,21.6,9.8561,4.9993,44.714,126.143
"CCR",50,"P2",2024-05-22,17.4,1527.3528,NA,NA,21.6,9.8596,5.1005,45.177,126.106
"CCR",50,"P2",2024-05-22,17.5,1527.3528,NA,NA,21.6,9.8514,5.2248,46.07,126.146
"CCR",50,"P2",2024-05-22,17.6,1527.3528,NA,NA,21.6,9.8326,5.1408,44.63,126.142
"CCR",50,"P2",2024-05-22,17.7,1527.3528,NA,NA,21.6,9.8261,4.9045,42.717,126.115
"CCR",50,"P2",2024-05-22,17.8,1527.3528,NA,NA,21.6,9.8164,4.8208,42.015,126.144
"CCR",50,"P2",2024-05-22,17.9,1527.3528,NA,NA,21.6,9.8124,4.7241,41.659,126.216
"CCR",50,"P2",2024-05-22,18,1527.3528,NA,NA,21.6,9.8143,4.7165,41.724,126.178
"CCR",50,"P2",2024-05-22,18.1,1527.3528,NA,NA,21.6,9.8076,4.7434,41.827,126.22
"CCR",50,"P2",2024-05-22,18.2,1527.3528,NA,NA,21.6,9.7997,4.7225,41.634,126.199
"CCR",50,"P2",2024-05-22,18.3,1527.3528,NA,NA,21.6,9.7977,4.7193,41.714,126.228
"CCR",50,"P2",2024-05-22,18.4,1527.3528,NA,NA,21.6,9.7941,4.7722,42.591,126.275
"CCR",50,"P2",2024-05-22,18.5,1527.3528,NA,NA,21.6,9.7891,5.0001,44.042,126.36
"CCR",50,"P2",2024-05-22,18.6,1527.3528,NA,NA,21.6,9.7808,5.0282,45.162,126.421
"CCR",50,"P2",2024-05-22,18.7,1527.3528,NA,NA,21.6,9.778,5.2531,46.723,126.396
"CCR",50,"P2",2024-05-22,18.8,1527.3528,NA,NA,21.6,9.7687,5.3154,47.298,126.458
"CCR",50,"P2",2024-05-22,18.9,1527.3528,NA,NA,21.6,9.7633,5.3809,47.706,126.557
"CCR",50,"P2",2024-05-22,19,1527.3528,NA,NA,21.6,9.7618,5.4361,47.81,126.618
"CCR",50,"P2",2024-05-22,19.1,1527.3528,NA,NA,21.6,9.7584,5.3997,47.554,126.626
"CCR",50,"P2",2024-05-22,19.2,1527.3528,NA,NA,21.6,9.7558,5.3981,47.464,126.674
"CCR",50,"P2",2024-05-22,19.3,1527.3528,NA,NA,21.6,9.7477,5.3189,46.815,126.762
"CCR",50,"P2",2024-05-22,19.4,1527.3528,NA,NA,21.6,9.7404,5.2501,46.043,126.788
"CCR",50,"P2",2024-05-22,19.5,1527.3528,NA,NA,21.6,9.7409,5.191,45.492,127.117
"CCR",50,"P2",2024-05-22,19.6,1527.3528,NA,NA,21.6,9.7276,5.0995,44.37,127.064
"CCR",50,"P2",2024-05-22,19.7,1527.3528,NA,NA,21.6,9.7343,5.0388,44.681,127.102
"CCR",50,"P2",2024-05-22,19.8,1527.3528,NA,NA,21.6,9.7305,4.9554,44.009,127.026
"CCR",50,"P2",2024-05-22,19.9,1527.3528,NA,NA,21.6,9.7467,5.0854,44.534,127.115
"CCR",50,"P2",2024-05-22,20,1527.3528,NA,NA,21.6,9.7238,5.0268,42.999,127.366
"CCR",50,"P2",2024-05-22,20.1,1527.3528,NA,NA,21.6,9.6986,4.6145,39.928,127.38
"CCR",50,"P2",2024-05-22,20.2,1527.3528,NA,NA,21.6,9.7022,4.6999,41.5,127.467
"CCR",50,"P2",2024-05-22,20.3,1527.3528,NA,NA,21.6,9.6935,4.7858,42.302,127.552
"CCR",50,"P2",2024-05-22,20.4,1527.3528,NA,NA,21.6,9.6916,4.8129,42.377,127.603
"CCR",50,"P2",2024-05-22,20.5,1527.3528,NA,NA,21.6,9.6883,4.8166,42.438,127.689
"CCR",50,"P2",2024-05-22,20.6,1527.3528,NA,NA,21.6,9.6919,4.7877,42.178,127.731
"CCR",50,"P2",2024-05-22,20.7,1527.3528,NA,NA,21.6,9.6865,4.7667,41.928,127.883
"CCR",50,"P2",2024-05-22,20.8,1527.3528,NA,NA,21.6,9.6577,4.7117,40.395,129.337
"CCR",50,"P2",2024-05-22,20.9,1527.3528,NA,NA,21.6,9.6045,4.4579,35.523,130.897
"CCR",50,"P2",2024-05-22,21,1527.3528,NA,NA,21.6,9.5927,3.2234,30.996,131.474
"CCR",88,"P1",2024-05-22,0.1,1013.7648,NA,NA,13.5,24.1473,9.4477,111.081,114.768
"CCR",88,"P1",2024-05-22,0.2,1013.7648,NA,NA,13.5,23.9033,8.7109,103.491,115.061
"CCR",88,"P1",2024-05-22,0.3,1013.7648,NA,NA,13.5,23.6713,8.7363,103.213,114.597
"CCR",88,"P1",2024-05-22,0.4,1013.7648,NA,NA,13.5,23.5048,8.7456,102.827,114.704
"CCR",88,"P1",2024-05-22,0.5,1013.7648,NA,NA,13.5,23.4293,8.7562,102.662,114.592
"CCR",88,"P1",2024-05-22,0.6,1013.7648,NA,NA,13.5,23.3913,8.7384,102.481,114.584
"CCR",88,"P1",2024-05-22,0.7,1013.7648,NA,NA,13.5,23.3503,8.7334,102.779,114.519
"CCR",88,"P1",2024-05-22,0.8,1013.7648,NA,NA,13.5,23.296,8.7795,102.787,114.604
"CCR",88,"P1",2024-05-22,0.9,1013.7648,NA,NA,13.5,23.1713,8.7637,102.59,114.634
"CCR",88,"P1",2024-05-22,1,1013.7648,NA,NA,13.5,23.1404,8.7822,102.755,114.521
"CCR",88,"P1",2024-05-22,1.1,1013.7648,NA,NA,13.5,23.1066,8.7828,102.344,114.558
"CCR",88,"P1",2024-05-22,1.2,1013.7648,NA,NA,13.5,23.0507,8.7672,102.438,114.511
"CCR",88,"P1",2024-05-22,1.3,1013.7648,NA,NA,13.5,22.9748,8.803,103.011,114.55
"CCR",88,"P1",2024-05-22,1.4,1013.7648,NA,NA,13.5,22.9549,8.8343,102.93,114.578
"CCR",88,"P1",2024-05-22,1.5,1013.7648,NA,NA,13.5,22.9642,8.825,102.648,114.627
"CCR",88,"P1",2024-05-22,1.6,1013.7648,NA,NA,13.5,22.9472,8.8291,102.12,114.503
"CCR",88,"P1",2024-05-22,1.7,1013.7648,NA,NA,13.5,22.8875,8.5829,100.702,114.47
"CCR",88,"P1",2024-05-22,1.8,1013.7648,NA,NA,13.5,22.8258,8.7571,102.099,114.423
"CCR",88,"P1",2024-05-22,1.9,1013.7648,NA,NA,13.5,22.8065,8.9015,103.282,114.505
"CCR",88,"P1",2024-05-22,2,1013.7648,NA,NA,13.5,22.7801,8.7653,102.294,114.496
"CCR",88,"P1",2024-05-22,2.1,1013.7648,NA,NA,13.5,22.7544,8.8505,102.309,114.539
"CCR",88,"P1",2024-05-22,2.2,1013.7648,NA,NA,13.5,22.7181,8.8109,102.221,114.498
"CCR",88,"P1",2024-05-22,2.3,1013.7648,NA,NA,13.5,22.7105,8.8796,102.586,114.492
"CCR",88,"P1",2024-05-22,2.4,1013.7648,NA,NA,13.5,22.7051,8.889,102.814,114.468
"CCR",88,"P1",2024-05-22,2.5,1013.7648,NA,NA,13.5,22.6944,8.894,103.717,114.495
"CCR",88,"P1",2024-05-22,2.6,1013.7648,NA,NA,13.5,22.6795,8.9538,103.587,114.215
"CCR",88,"P1",2024-05-22,2.7,1013.7648,NA,NA,13.5,22.5826,8.9439,105.009,114.293
"CCR",88,"P1",2024-05-22,2.8,1013.7648,NA,NA,13.5,22.4555,9.2397,106.315,114.419
"CCR",88,"P1",2024-05-22,2.9,1013.7648,NA,NA,13.5,22.3707,9.2225,106.537,114.232
"CCR",88,"P1",2024-05-22,3,1013.7648,NA,NA,13.5,22.312,9.2632,107.34,114.096
"CCR",88,"P1",2024-05-22,3.1,1013.7648,NA,NA,13.5,22.2912,9.3116,106.113,114.128
"CCR",88,"P1",2024-05-22,3.2,1013.7648,NA,NA,13.5,22.2776,9.2245,106.344,114.211
"CCR",88,"P1",2024-05-22,3.3,1013.7648,NA,NA,13.5,22.2222,9.2479,106.505,114.243
"CCR",88,"P1",2024-05-22,3.4,1013.7648,NA,NA,13.5,22.0857,9.3077,106.099,114.101
"CCR",88,"P1",2024-05-22,3.5,1013.7648,NA,NA,13.5,21.8722,9.2944,105.704,113.931
"CCR",88,"P1",2024-05-22,3.6,1013.7648,NA,NA,13.5,21.7704,9.2715,104.928,113.484
"CCR",88,"P1",2024-05-22,3.7,1013.7648,NA,NA,13.5,21.7131,9.1856,104.201,113.885
"CCR",88,"P1",2024-05-22,3.8,1013.7648,NA,NA,13.5,21.6702,9.2377,104.943,113.919
"CCR",88,"P1",2024-05-22,3.9,1013.7648,NA,NA,13.5,21.6468,9.235,104.72,113.676
"CCR",88,"P1",2024-05-22,4,1013.7648,NA,NA,13.5,21.5291,9.1738,103.728,111.613
"CCR",88,"P1",2024-05-22,4.1,1013.7648,NA,NA,13.5,21.4289,9.167,102.13,110.669
"CCR",88,"P1",2024-05-22,4.2,1013.7648,NA,NA,13.5,21.3523,8.8442,99.056,110.703
"CCR",88,"P1",2024-05-22,4.3,1013.7648,NA,NA,13.5,21.1839,8.8027,99.366,111.176
"CCR",88,"P1",2024-05-22,4.4,1013.7648,NA,NA,13.5,21.017,8.8647,99.118,112.109
"CCR",88,"P1",2024-05-22,4.5,1013.7648,NA,NA,13.5,20.6161,8.9029,98.847,111.468
"CCR",88,"P1",2024-05-22,4.6,1013.7648,NA,NA,13.5,20.2623,8.9418,97.447,111.897
"CCR",88,"P1",2024-05-22,4.7,1013.7648,NA,NA,13.5,19.7319,8.8362,95.672,114.156
"CCR",88,"P1",2024-05-22,4.8,1013.7648,NA,NA,13.5,19.2171,8.983,96.845,114.341
"CCR",88,"P1",2024-05-22,4.9,1013.7648,NA,NA,13.5,18.4697,9.0162,89.959,117.009
"CCR",88,"P1",2024-05-22,5,1013.7648,NA,NA,13.5,17.377,8.3294,86.924,117.808
"CCR",88,"P1",2024-05-22,5.1,1013.7648,NA,NA,13.5,16.9999,8.3364,84.081,117.636
"CCR",88,"P1",2024-05-22,5.2,1013.7648,NA,NA,13.5,16.6441,8.2313,85.796,118.213
"CCR",88,"P1",2024-05-22,5.3,1013.7648,NA,NA,13.5,16.091,8.5443,89.855,118.412
"CCR",88,"P1",2024-05-22,5.4,1013.7648,NA,NA,13.5,15.6698,8.9617,88.1,118.646
"CCR",88,"P1",2024-05-22,5.5,1013.7648,NA,NA,13.5,15.4576,8.7164,85.188,118.884
"CCR",88,"P1",2024-05-22,5.6,1013.7648,NA,NA,13.5,14.9578,8.3566,80.459,119.092
"CCR",88,"P1",2024-05-22,5.7,1013.7648,NA,NA,13.5,14.8757,8.1693,80.515,119.381
"CCR",88,"P1",2024-05-22,5.8,1013.7648,NA,NA,13.5,14.6032,8.1608,78.693,119.772
"CCR",88,"P1",2024-05-22,5.9,1013.7648,NA,NA,13.5,14.4199,7.8364,75.462,119.691
"CCR",88,"P1",2024-05-22,6,1013.7648,NA,NA,13.5,14.0309,7.7089,72.093,119.889
"CCR",88,"P1",2024-05-22,6.1,1013.7648,NA,NA,13.5,13.748,7.2327,71.446,120.289
"CCR",88,"P1",2024-05-22,6.2,1013.7648,NA,NA,13.5,13.6547,7.6378,72.895,119.963
"CCR",88,"P1",2024-05-22,6.3,1013.7648,NA,NA,13.5,13.4631,7.5788,70.841,120.416
"CCR",88,"P1",2024-05-22,6.4,1013.7648,NA,NA,13.5,13.1965,7.1557,67.842,120.628
"CCR",88,"P1",2024-05-22,6.5,1013.7648,NA,NA,13.5,13.0581,7.0801,62.74,120.836
"CCR",88,"P1",2024-05-22,6.6,1013.7648,NA,NA,13.5,12.9161,6.2109,58.124,120.913
"CCR",88,"P1",2024-05-22,6.7,1013.7648,NA,NA,13.5,12.8989,6.1065,57.181,121.124
"CCR",88,"P1",2024-05-22,6.8,1013.7648,NA,NA,13.5,12.613,5.5318,50.568,121.39
"CCR",88,"P1",2024-05-22,6.9,1013.7648,NA,NA,13.5,12.5093,5.3634,49.188,121.668
"CCR",88,"P1",2024-05-22,7,1013.7648,NA,NA,13.5,12.4214,5.2022,47.738,121.63
"CCR",88,"P1",2024-05-22,7.1,1013.7648,NA,NA,13.5,12.2831,5.094,47.375,121.743
"CCR",88,"P1",2024-05-22,7.2,1013.7648,NA,NA,13.5,12.208,5.0834,47.43,121.869
"CCR",88,"P1",2024-05-22,7.3,1013.7648,NA,NA,13.5,12.1278,5.0941,47.229,122.172
"CCR",88,"P1",2024-05-22,7.4,1013.7648,NA,NA,13.5,11.9603,5.0435,45.14,122.346
"CCR",88,"P1",2024-05-22,7.5,1013.7648,NA,NA,13.5,11.8607,4.8101,43.662,122.506
"CCR",88,"P1",2024-05-22,7.6,1013.7648,NA,NA,13.5,11.816,4.6675,43.132,122.593
"CCR",88,"P1",2024-05-22,7.7,1013.7648,NA,NA,13.5,11.7277,4.7242,44.068,122.679
"CCR",88,"P1",2024-05-22,7.8,1013.7648,NA,NA,13.5,11.6419,4.778,43.404,122.618
"CCR",88,"P1",2024-05-22,7.9,1013.7648,NA,NA,13.5,11.6027,4.9006,44.72,122.851
"CCR",88,"P1",2024-05-22,8,1013.7648,NA,NA,13.5,11.68,4.7998,44.07,122.575
"CCR",88,"P1",2024-05-22,8.1,1013.7648,NA,NA,13.5,11.504,4.7993,44.126,123.018
"CCR",88,"P1",2024-05-22,8.2,1013.7648,NA,NA,13.5,11.383,4.824,43.25,123.234
"CCR",88,"P1",2024-05-22,8.3,1013.7648,NA,NA,13.5,11.3548,4.5099,39.821,123.195
"CCR",88,"P1",2024-05-22,8.4,1013.7648,NA,NA,13.5,11.3161,4.3308,38.583,123.365
"CCR",88,"P1",2024-05-22,8.5,1013.7648,NA,NA,13.5,11.3501,4.2518,37.987,123.619
"CCR",88,"P1",2024-05-22,8.6,1013.7648,NA,NA,13.5,11.2546,4.1527,36.239,123.762
"CCR",88,"P1",2024-05-22,8.7,1013.7648,NA,NA,13.5,11.2225,3.8197,33.828,123.767
"CCR",88,"P1",2024-05-22,8.8,1013.7648,NA,NA,13.5,11.1406,3.6992,34.118,123.836
"CCR",88,"P1",2024-05-22,8.9,1013.7648,NA,NA,13.5,11.1209,3.7631,34.476,123.867
"CCR",88,"P1",2024-05-22,9,1013.7648,NA,NA,13.5,11.0906,3.8053,35.534,123.694
"CCR",88,"P1",2024-05-22,9.1,1013.7648,NA,NA,13.5,11.0398,3.9326,36.493,123.814
"CCR",88,"P1",2024-05-22,9.2,1013.7648,NA,NA,13.5,10.973,4.0525,38.671,124.098
"CCR",88,"P1",2024-05-22,9.3,1013.7648,NA,NA,13.5,10.9281,4.2915,36.852,124.303
"CCR",88,"P1",2024-05-22,9.4,1013.7648,NA,NA,13.5,10.8965,4.1274,35.815,124.456
"CCR",88,"P1",2024-05-22,9.5,1013.7648,NA,NA,13.5,10.8258,3.9378,33.889,124.521
"CCR",88,"P1",2024-05-22,9.6,1013.7648,NA,NA,13.5,10.7995,3.6596,32.427,124.536
"CCR",88,"P1",2024-05-22,9.7,1013.7648,NA,NA,13.5,10.7634,3.5862,33.225,124.472
"CCR",88,"P1",2024-05-22,9.8,1013.7648,NA,NA,13.5,10.7432,3.7089,34.654,124.551
"CCR",88,"P1",2024-05-22,9.9,1013.7648,NA,NA,13.5,10.7062,3.8479,35.546,124.486
"CCR",88,"P1",2024-05-22,10,1013.7648,NA,NA,13.5,10.6841,3.9492,35.934,124.556
"CCR",88,"P1",2024-05-22,10.1,1013.7648,NA,NA,13.5,10.6366,4.0028,36.583,124.504
"CCR",88,"P1",2024-05-22,10.2,1013.7648,NA,NA,13.5,10.613,4.0669,37.473,124.618
"CCR",88,"P1",2024-05-22,10.3,1013.7648,NA,NA,13.5,10.598,4.1379,38.345,124.597
"CCR",88,"P1",2024-05-22,10.4,1013.7648,NA,NA,13.5,10.569,4.2729,39.072,124.631
"CCR",88,"P1",2024-05-22,10.5,1013.7648,NA,NA,13.5,10.5376,4.3643,39.451,124.721
"CCR",88,"P1",2024-05-22,10.6,1013.7648,NA,NA,13.5,10.5063,4.4131,39.317,124.819
"CCR",88,"P1",2024-05-22,10.7,1013.7648,NA,NA,13.5,10.497,4.39,39.176,125.195
"CCR",88,"P1",2024-05-22,10.8,1013.7648,NA,NA,13.5,10.4733,4.3735,38.038,125.234
"CCR",88,"P1",2024-05-22,10.9,1013.7648,NA,NA,13.5,10.4484,4.0571,33.386,125.279
"CCR",88,"P1",2024-05-22,11,1013.7648,NA,NA,13.5,10.4215,3.6798,33.848,125.288
"CCR",88,"P1",2024-05-22,11.1,1013.7648,NA,NA,13.5,10.4138,3.7836,34.794,125.319
"CCR",88,"P1",2024-05-22,11.2,1013.7648,NA,NA,13.5,10.4042,3.8409,35.088,125.391
"CCR",88,"P1",2024-05-22,11.3,1013.7648,NA,NA,13.5,10.3722,3.9276,35.337,125.367
"CCR",88,"P1",2024-05-22,11.4,1013.7648,NA,NA,13.5,10.3947,4.0373,36.012,125.341
"CCR",88,"P1",2024-05-22,11.5,1013.7648,NA,NA,13.5,10.3437,4.0042,36.007,125.382
"CCR",88,"P1",2024-05-22,11.6,1013.7648,NA,NA,13.5,10.334,4.0178,36.449,125.467
"CCR",88,"P1",2024-05-22,11.7,1013.7648,NA,NA,13.5,10.3543,4.1185,36.713,125.442
"CCR",88,"P1",2024-05-22,11.8,1013.7648,NA,NA,13.5,10.3312,4.0721,36.042,125.529
"CCR",88,"P1",2024-05-22,11.9,1013.7648,NA,NA,13.5,10.3127,4.009,35.061,125.587
"CCR",88,"P1",2024-05-22,12,1013.7648,NA,NA,13.5,10.3111,3.9023,34.845,125.699
"CCR",88,"P1",2024-05-22,12.1,1013.7648,NA,NA,13.5,10.3019,3.9076,34.72,125.848
"CCR",88,"P1",2024-05-22,12.2,1013.7648,NA,NA,13.5,10.282,3.8949,33.995,125.86
"CCR",88,"P1",2024-05-22,12.3,1013.7648,NA,NA,13.5,10.2621,3.7887,32.994,126.021
"CCR",88,"P1",2024-05-22,12.4,1013.7648,NA,NA,13.5,10.2494,3.6892,32.835,126.269
"CCR",88,"P1",2024-05-22,12.5,1013.7648,NA,NA,13.5,10.221,3.6538,31.309,126.269
"CCR",88,"P1",2024-05-22,12.6,1013.7648,NA,NA,13.5,10.239,3.4657,30.895,135.782
"CCR",90,"C2",2024-05-22,0.1,561.7464,NA,NA,6.1,25.1943,8.773,106.88,115.157
"CCR",90,"C2",2024-05-22,0.2,561.7464,NA,NA,6.1,24.9875,8.7365,105.941,116.014977
"CCR",90,"C2",2024-05-22,0.3,561.7464,NA,NA,6.1,24.6531,8.7717,105.922,114.618
"CCR",90,"C2",2024-05-22,0.4,561.7464,NA,NA,6.1,24.4226,8.8686,106.111,114.589
"CCR",90,"C2",2024-05-22,0.5,561.7464,NA,NA,6.1,24.2766,8.8856,105.85,114.703
"CCR",90,"C2",2024-05-22,0.6,561.7464,NA,NA,6.1,24.1645,8.9252,106.011,114.497
"CCR",90,"C2",2024-05-22,0.7,561.7464,NA,NA,6.1,23.8394,8.947,105.514,114.223
"CCR",90,"C2",2024-05-22,0.8,561.7464,NA,NA,6.1,23.5375,8.9459,105.908,114.344
"CCR",90,"C2",2024-05-22,0.9,561.7464,NA,NA,6.1,23.4312,9.0558,106.001,114.507
"CCR",90,"C2",2024-05-22,1,561.7464,NA,NA,6.1,23.3146,9.0473,106.094,114.544
"CCR",90,"C2",2024-05-22,1.1,561.7464,NA,NA,6.1,23.2983,9.0715,106.246,114.548
"CCR",90,"C2",2024-05-22,1.2,561.7464,NA,NA,6.1,23.2601,9.0521,105.848,114.544
"CCR",90,"C2",2024-05-22,1.3,561.7464,NA,NA,6.1,23.1896,9.0574,106.03,114.545
"CCR",90,"C2",2024-05-22,1.4,561.7464,NA,NA,6.1,23.1465,9.0737,106.013,114.572
"CCR",90,"C2",2024-05-22,1.5,561.7464,NA,NA,6.1,23.1371,9.0653,105.968,114.597
"CCR",90,"C2",2024-05-22,1.6,561.7464,NA,NA,6.1,23.124,9.0698,105.938,114.514
"CCR",90,"C2",2024-05-22,1.7,561.7464,NA,NA,6.1,23.0784,9.0722,106.697,114.558
"CCR",90,"C2",2024-05-22,1.8,561.7464,NA,NA,6.1,23.0615,9.1499,106.988,114.528
"CCR",90,"C2",2024-05-22,1.9,561.7464,NA,NA,6.1,23.0504,9.191,107.158,114.418
"CCR",90,"C2",2024-05-22,2,561.7464,NA,NA,6.1,23.0032,9.1893,107.33,114.474
"CCR",90,"C2",2024-05-22,2.1,561.7464,NA,NA,6.1,22.9856,9.2062,107.139,114.425
"CCR",90,"C2",2024-05-22,2.2,561.7464,NA,NA,6.1,22.9462,9.1764,107.097,114.411
"CCR",90,"C2",2024-05-22,2.3,561.7464,NA,NA,6.1,22.9272,9.1657,106.374,114.436
"CCR",90,"C2",2024-05-22,2.4,561.7464,NA,NA,6.1,22.9266,9.148,106.44,114.024
"CCR",90,"C2",2024-05-22,2.5,561.7464,NA,NA,6.1,22.8886,9.0883,105.346,113.918
"CCR",90,"C2",2024-05-22,2.6,561.7464,NA,NA,6.1,22.8876,9.0598,105.576,113.907
"CCR",90,"C2",2024-05-22,2.7,561.7464,NA,NA,6.1,22.8781,9.0494,105.53,113.805
"CCR",90,"C2",2024-05-22,2.8,561.7464,NA,NA,6.1,22.8603,9.0874,105.292,113.646
"CCR",90,"C2",2024-05-22,2.9,561.7464,NA,NA,6.1,22.8352,9.0112,104.888,113.49
"CCR",90,"C2",2024-05-22,3,561.7464,NA,NA,6.1,22.8004,9.0205,104.723,113.012
"CCR",90,"C2",2024-05-22,3.1,561.7464,NA,NA,6.1,22.8071,9.0152,104.473,113.283
"CCR",90,"C2",2024-05-22,3.2,561.7464,NA,NA,6.1,22.8009,8.9856,104.337,112.954
"CCR",90,"C2",2024-05-22,3.3,561.7464,NA,NA,6.1,22.7682,8.9869,103.968,111.747
"CCR",90,"C2",2024-05-22,3.4,561.7464,NA,NA,6.1,22.6753,8.8556,102.228,111.768
"CCR",90,"C2",2024-05-22,3.5,561.7464,NA,NA,6.1,22.5422,8.8048,100.616,107.707
"CCR",90,"C2",2024-05-22,3.6,561.7464,NA,NA,6.1,22.2699,8.5554,95.535,103.327
"CCR",90,"C2",2024-05-22,3.7,561.7464,NA,NA,6.1,22.1984,8.3718,92.044,104.414
"CCR",90,"C2",2024-05-22,3.8,561.7464,NA,NA,6.1,21.6699,7.6658,87.86,103.807
"CCR",90,"C2",2024-05-22,3.9,561.7464,NA,NA,6.1,21.4976,7.7968,87.584,102.285
"CCR",90,"C2",2024-05-22,4,561.7464,NA,NA,6.1,21.2489,7.6375,83.057,101.29
"CCR",90,"C2",2024-05-22,4.1,561.7464,NA,NA,6.1,21.0291,7.1426,80.085,101.635
"CCR",90,"C2",2024-05-22,4.2,561.7464,NA,NA,6.1,20.7927,7.262,81.35,101.878
"CCR",90,"C2",2024-05-22,4.3,561.7464,NA,NA,6.1,20.0238,7.2911,77.677,102.797
"CCR",90,"C2",2024-05-22,4.4,561.7464,NA,NA,6.1,20.0305,7.1699,78.735,102.839
"CCR",90,"C2",2024-05-22,4.5,561.7464,NA,NA,6.1,19.7878,7.1477,76.488,105.862
"CCR",90,"C2",2024-05-22,4.6,561.7464,NA,NA,6.1,18.9327,6.6946,71.089,107.96
"CCR",90,"C2",2024-05-22,4.7,561.7464,NA,NA,6.1,18.6376,6.6794,69.82,110.162
"CCR",90,"C2",2024-05-22,4.8,561.7464,NA,NA,6.1,18.2713,6.3251,66.751,113.158
"CCR",90,"C2",2024-05-22,4.9,561.7464,NA,NA,6.1,17.4323,6.319,69.623,116.345
"CCR",90,"C2",2024-05-22,5,561.7464,NA,NA,6.1,16.7684,7.0306,68.34,118.424
"CCR",90,"C2",2024-05-22,5.1,561.7464,NA,NA,6.1,16.2058,6.45,64.736,118.978
"CCR",90,"C2",2024-05-22,5.2,561.7464,NA,NA,6.1,15.2906,5.9334,58.4,120.162
"CCR",90,"C2",2024-05-22,5.3,561.7464,NA,NA,6.1,15.0285,5.8458,55.396,120.814
"CCR",90,"C2",2024-05-22,5.4,561.7464,NA,NA,6.1,14.8666,4.9811,46.949,120.796
"CCR",90,"C2",2024-05-22,5.4,561.7464,NA,NA,6.1,15.0723,5.1551,51.297,120.53
"CCR",50,"P2",2024-06-19,0.1,1527.3528,103.632,178.6128,21,26.1778,7.8108,99.056,115.228
"CCR",50,"P2",2024-06-19,0.2,1527.3528,103.632,178.6128,21,26.1806,5.9005,74.341,113.713
"CCR",50,"P2",2024-06-19,0.3,1527.3528,103.632,178.6128,21,26.2138,5.979,72.692,113.684
"CCR",50,"P2",2024-06-19,0.4,1527.3528,103.632,178.6128,21,26.2413,5.9428,76.386,113.649
"CCR",50,"P2",2024-06-19,0.5,1527.3528,103.632,178.6128,21,26.2439,6.1737,72.053,113.096
"CCR",50,"P2",2024-06-19,0.6,1527.3528,103.632,178.6128,21,26.2431,5.8184,67.233,109.117
"CCR",50,"P2",2024-06-19,0.9,1527.3528,103.632,178.6128,21,26.2358,5.735,68.09,113.767
"CCR",50,"P2",2024-06-19,1,1527.3528,103.632,178.6128,21,26.2182,5.3056,64.053,113.803
"CCR",50,"P2",2024-06-19,1.1,1527.3528,103.632,178.6128,21,26.2081,4.939,60.515,113.796
"CCR",50,"P2",2024-06-19,1.2,1527.3528,103.632,178.6128,21,26.2251,4.8709,61.201,113.794
"CCR",50,"P2",2024-06-19,1.3,1527.3528,103.632,178.6128,21,26.216,5.0333,62.844,113.86
"CCR",50,"P2",2024-06-19,1.4,1527.3528,103.632,178.6128,21,26.222,5.1259,64.577,113.838
"CCR",50,"P2",2024-06-19,1.5,1527.3528,103.632,178.6128,21,26.2288,5.1995,63.13,113.9
"CCR",50,"P2",2024-06-19,1.6,1527.3528,103.632,178.6128,21,26.2219,5.1268,67.916,113.97
"CCR",50,"P2",2024-06-19,1.7,1527.3528,103.632,178.6128,21,26.2003,5.5537,67.978,113.979
"CCR",50,"P2",2024-06-19,1.8,1527.3528,103.632,178.6128,21,26.196,5.3154,65.324,114.045
"CCR",50,"P2",2024-06-19,1.9,1527.3528,103.632,178.6128,21,26.1689,5.4704,67.14,114.052
"CCR",50,"P2",2024-06-19,2,1527.3528,103.632,178.6128,21,26.1627,5.1634,66.152,114.178
"CCR",50,"P2",2024-06-19,2.1,1527.3528,103.632,178.6128,21,26.1325,5.4984,65.472,114.138
"CCR",50,"P2",2024-06-19,2.2,1527.3528,103.632,178.6128,21,26.135,4.9786,62.94,114.111
"CCR",50,"P2",2024-06-19,2.3,1527.3528,103.632,178.6128,21,26.0992,6.7026,111.757,114.512
"CCR",50,"P2",2024-06-19,2.4,1527.3528,103.632,178.6128,21,26.0707,9.4637,108.823,114.455
"CCR",50,"P2",2024-06-19,2.5,1527.3528,103.632,178.6128,21,26.0612,8.4703,102.333,114.458
"CCR",50,"P2",2024-06-19,2.6,1527.3528,103.632,178.6128,21,26.052,8.2513,101.459,114.534
"CCR",50,"P2",2024-06-19,2.7,1527.3528,103.632,178.6128,21,26.0436,8.2403,101.668,114.511
"CCR",50,"P2",2024-06-19,2.8,1527.3528,103.632,178.6128,21,26.0399,8.2248,101.218,114.41
